"#","Cod","Title EN","Title FR"
"233","10105","SUGAR PEANUTS","ARACHIDES SUCRÉES"
"234","10106","BUTTER PEANUTS","ARACHIDES AU BEURRE"
"235","10107","HONEY PEANUTS","ARACHIDES AU MIEL"
"236","10108","REGULAR RAW BLANCHED PEANUTS","ARACHIDES CRÛES RÉGULIÈRES"
"237","10109","RED SKIN RAW PEANUTS","ARACHIDES PEAU ROUGE NATURELLES"
"238","10110","BBQ PEANUTS","ARACHIDES BBQ"
"239","10111","SPANISH PEANUTS RS","ARACHIDES ESPAGNOLES RS"
"240","10112","SPANISH PEANUTS RNS","ARACHIDES ESPAGNOLES RNS"
"241","10113","SOUDANI DRY ROASTED PEANUTS","ARACHIDES RÔTIES À SEC SOUDANI"
"242","10114","RED SKIN PEANUTS RS","ARACHIDES PEAU ROUGE RS"
"243","10115","RED SKIN PEANUTS RNS","ARACHIDES PEAU ROUGE RNS"
"244","10116","DRY ROASTED SPLIT PEANUTS","ARACHIDES RÔTIES À SEC (SPLIT)"
"245","10117","SPANISH RAW PEANUTS","ARACHIDES CRÛES ESPAGNOLES"
"246","10118","JUMBO RAW BLANCHED PEANUTS","ARACHIDES CRÛES BLANCHIES JUMBO"
"247","10119","JUMBO RED SKIN RAW PEANUTS","ARACHIDES CRÛES PEAU ROUGE JUMBO"
"248","10120","DRY ROASTED DICED PEANUTS","ARACHIDES RÔTIES EN DÉS"
"249","10121","DRY ROASTED SPLIT PEANUTS","ARACHIDES RÔTIES À SEC (SPLIT)"
"250","10125","PEANUT KRI KRI","ARACHIDES KRI KRI"
"251","10126","PEANUT DRY R.N.S","ARACHIDES RÔTIES À SEC R.N.S"
"252","10127","BBQ JUMBO DRY PEANUT","ARACHIDES B.B.Q JUMBO RÔTIES À SEC"
"253","10201","RAW WHOLE CASHEWS (W-320)","CAJOUS CRUS  (W-320)"
"254","10202","RAW JUMBO CASHEWS (SLW)","CAJOUS CRUS JUMBO (SLW)"
"255","10203","RAW CASHEWS (W240)","CAJOUS CRUS  (W240)"
"256","10204","CASHEW PIECES (SP1)","CAJOUS EN MORCEAUX (SP1)"
"257","10205","CASHEW PIECES (SP2)","CAJOUS EN MORCEAUX (SP2)"
"258","10206","ROASTED SALTED JUMBO CASHEWS","CAJOUS JUMBO RÔTIS SALÉS"
"259","10207","ROASTED UNSALT JUMBO CASHEWS","CAJOUS JUMBO RÔTIS NON SALÉS"
"260","10208","ROASTED SALTED WHOLE CASHEWS","CAJOUS ENTIERS RÔTIS SALÉS"
"261","10209","ROASTED UNSALTED WHOLE CASHEWS","CAJOUS ENTIERS RÔTIS NON SALÉS"
"262","10210","BBQ CASHEWS","CAJOUS BBQ"
"263","10211","RAW CASHEW BUTTS","CAJOUS BUTTS CRUS"
"264","10212","CASHEW BUTTS ROASTED SALTED","CAJOUS BUTTS RÔTIS SALÉS"
"265","10213","CASHEW BUTTS ROASTED UNSALTED","CAJOUS BUTTS  RÔTIS NON SALÉS"
"266","10215","ROASTED SALTED LARGE CASHEWS","CAJOUS LARGE RÔTIS SALÉS"
"267","10216","ROASTED UNSALTED LARGE CASHEWS","CAJOUS LARGE RÔTIS NON SALÉS"
"268","10218","CASHEW PIECES (SP3)","CAJOUS EN MORCEAUX (SP3)"
"269","10219","CASHEW PIECES (SSP1)","CAJOUS EN MORCEAUX (SSP1)"
"270","10220","CASHEW PIECES (SSP2)","CAJOUS EN MORCEAUX (SSP2)"
"271","10221","RAW CASHEWS (W-450)","CAJOUS CRUS (W-450)"
"272","10222","RAW CASHEWS (W-180)","CAJOUS CRUS (W-180)"
"273","10223","RAW CASHEWS (LW3)","CAJOUS CRUS (LW3)"
"274","10224","RAW CASHEWS (W1-320)","CAJOUS CRUS  (W1-320)"
"275","10225","RAW CASHEWS (W2-320)","CAJOUS CRUS  (W2-320)"
"276","10227","RAW CASHEWS (LW1)","CAJOUS CRUS (LW1)"
"277","10230","CASHEW PIECES (G1)","CAJOUS EN MORCEAUX (G1)"
"278","10232","CASHEW PIECES (SGW)","CAJOUS EN MORCEAUX (SGW)"
"279","10241","CASHEW PIECES (LP) VIETNAM","CAJOUS EN MORCEAUX (LP) VIETNAM"
"280","10242","CASHEW PIECES (SP) VIETNAM","CAJOUS EN MORCEAUX (SP) VIETNAM"
"281","10243","BRAZILIAN CASHEW PIECES (P2)","CAJOUS EN MORCEAUX (P2)"
"282","10244","BRAZILIAN CASHEW PIECES (P1)","CAJOUS EN MORCEAUX (P1)"
"283","10245","CASHEW PIECES (P3)","CAJOUS EN MORCEAUX (P3)"
"284","10252","DRY ROASTED JUMBO CASHEWS","CAJOUS JUMBO RÔTIS À SEC"
"285","10254","DRY ROAST SEMI-SALT JUMBO CASHEWS","CAJOUS JUMBO RÔTIS À SEC SEMI- SALÉS"
"286","10255","DRY ROASTED ORIENTAL BLACK PEPPER CASHEWS","CAJOUS ORIENTALS AU POIVRE NOIR RÔTI À SEC"
"287","10301","JUMBO ROASTED SALTED PISTACHIOS","PISTACHES RÔTIES SALÉS JUMBO"
"288","10302","ROASTED SALTED PISTACHIOS","PISTACHES RÔTIES SALÉS"
"289","10303","ROASTED UNSALTED PISTACHIOS","PISTACHES RÔTIES NON SALÉS"
"290","10304","RAW PISTACHIOS 28-30 (FANDOGHI N.O.)","PISTACHES CRUES 28-30 (FANDOGHI N.O.)"
"291","10305","RED PISTACHIOS ROASTED SALTED","PISTACHES ROUGES RÔTIES SALÉS"
"292","10306","RAW SHELLED PISTACHIO KERNELS","PISTACHES NATURELLES (KERNEL)"
"293","10307","CALIFORNIA PISTACHIOS ROASTED SALTED","PISTACHES RÔTIES SALÉES DE CALIFORNIE"
"294","10308","PISTACHIO ROASTED UNSALTED CALIFORNIA","PISTACHES RÔTIES NON SALÉS DE CALIFORNIE"
"295","10309","RAW JUMBO PISTACHIOS IN SHELL 20-22(K.GH. N.O.)","PISTACHES CRUES JUMBO EN ÉCALE 20-22(K.GH. N.O.)"
"296","10310","PISTACHIO IN SHELL RAW 24-26 ( K.GH. N.O.)","PISTACHES CRUES EN ÉCALE 24-26 (K.GH N.O.)"
"297","10311","RAW PISTACHIO IN SHELL 22-24 (A.A-M.O.)","PISTACHES CRUES EN ÉCALE 22-24 (A.A- M.O.)"
"298","10312","LEMON PISTACHIOS WITH SALT","PISTACHES AU CITRON AVEC SEL"
"299","10313","CALIFORNIA RED PISTACHIOS  ROASTED SALTED","PISTACHES ROUGES RÔTIES SALÉS DE CALIFORNIE"
"300","10314","RAW PISTACHIO IN SHELL 24-26 (A.A-N.O.)","PISTACHES CRUES EN ÉCALE 24-26 (A.A- N.O.)"
"301","10315","JUMBO SALTED CALIFORNIA PISTACHIOS","PISTACHES JUMBO CALIFORNIE SALÉS"
"302","10316","LIGHTLY SALTED PISTACHIO KERNELS","PISTACHES ÉCALÉES, LEGEREMENT SALÉES"
"303","10317","PEELED GREEN PISTACHIO KERNELS","PISTACHES VERTES ÉCALÉES SANS PEAU"
"304","10318","PISTACHIOS WITH SAFFRON","PISTACHES AVEC SAFRAN"
"305","10319","RAW CALIFORNIA PISTACHIO KERNELS","PISTACHES CRUS SANS ECALES DE CALIFORNIE"
"306","10320","CALIFORNIA RAW PISTACHIOS IN SHELL  21/25","PISTACHES CRUS DE CALIFORNIE EN ÉCALE  21/25"
"307","10321","RAW SHELLED PISTACHIO KERNELS HALVES & PIECES","PISTACHES NATURELLES (KERNEL) DEMIS ET MORCEAUX"
"308","10322","PISTACHIO IN SHELL RAW 24-26 ( AKBARI N.O.)","PISTACHES CRUES EN ÉCALE 24-26 (AKBARI N.O.)"
"309","10323","PISTACHIO IN SHELL RAW 24-26 ( AKBARI M.O.)","PISTACHES CRUES EN ÉCALE 24-26 (AKBARI M.O.)"
"310","10401","CALIFORNIA WALNUT HALVES","GRENOBLES CALIFORNIENNES EN DEMIES"
"311","10402","CALIFORNIA WALNUT 1/2 & PIECES","GRENOBLES CALIFORNIENNES 1/2 & MORCEAUX"
"312","10403","WALNUT SMALL PIECES","GRENOBLE EN PETIT MRCX."
"313","10407","CALIFORNIA WALNUT MEDIUM PIECES","NOIX DE GRENOBLES EN MRCX. MEDIUM"
"314","10408","CALIFORNIA WALNUT LARGE PIECES","GRENOBLES MORCEAUX LARGES DE CALIF."
"315","10409","CALIFORNIA WALNUT MEDIUM BAKER PIECES","GRENOBLES CALIFORNIENNES MEDIUM BAKER MORCEAUX"
"316","10410","CALIFORNIA WALNUT BAKER PIECES-SMALL","GRENOBLES CALIFORNIENNES BAKER-PETITES"
"317","10413","WALNUT 1/2 & PIECES (EU)","GRENOBLES 1/2 & MORCEAUX (EU)"
"318","10414","CHILEAN WALNUT 1/2 & PIECES","GRENOBLES CHILIENNES 1/2 & MORCEAUX"
"319","10501","JUMBO PECAN HALVES","PACANES EN DEMIES JUMBO"
"320","10502","PECAN HALVES MEDIUM","PACANES EN DEMIES MEDIUM"
"321","10503","PECAN PIECES","PACANES EN MORCEAUX"
"322","10504","DRY ROASTED UNSALTED PECAN","PACANES RÔTIES À SEC NON SALÉS"
"323","10601","ALMONDS NPS 18/20","AMANDES NPS 18/20"
"324","10602","ALMONDS NPS 20/22","AMANDES NPS 20/22"
"325","10603","ALMONDS NPS 23/25","AMANDES NPS 23/25"
"326","10604","ALMONDS NPS 25/27","AMANDES NPS 25/27"
"327","10605","ALMONDS NPS 27/30","AMANDES NPS 27/30"
"328","10606","ALMONDS CAL. 20/22","AMANDES CAL. 20/22"
"329","10607","ALMONDS CAL. 23/25","AMANDES CAL. 23/25"
"330","10609","ALMONDS CAL. 30/32","AMANDES CAL. 30/32"
"331","10610","BLANCHED WHOLE ALMONDS","AMANDES MONDÉES"
"332","10611","BLANCHED REGULAR SLICED ALMONDS","AMANDES TRANCHÉES BL. (REG.)"
"333","10612","ALMOND SLIVERED BLANCHED","AMANDE BLANCHE EN BÂTONNETS"
"334","10613","BLANCHED POWDER ALMONDS","AMANDES EN POUDRE BLANCHIES"
"335","10614","NATURAL SLICED ALMONDS","AMANDES NATURELLES TRANCHÉES"
"336","10615","NATURAL ALMONDS POWDER","AMANDES EN POUDRE NATURELLES"
"337","10616","ALMONDS DRY ROASTED","AMANDES RÔTIES À SEC"
"338","10617","DRY ROASTED SALTED ALMONDS","AMANDES RÔTIES À SEC SALÉES"
"339","10619","JUMBO SOYA ALMONDS","AMANDES AU SOYA - JUMBO"
"340","10620","SOYA ALMONDS","AMANDES AU SOYA"
"341","10621","ROASTED SALTED ALMONDS","AMANDES RÔTIES SALÉES"
"342","10622","ROASTED NOT SALTED ALMONDS","AMANDES RÔTIES NON SALÉES"
"343","10623","SMOKED ALMONDS","AMANDES FUMÉES"
"344","10624","ORIENTAL BBQ ALMONDS","AMANDES ORIENTALES BBQ"
"345","10626","ORIENTAL LEMON & SALT ALMONDS","AMANDES ORIENTALES CITRON & SEL"
"346","10654","DRY ROASTED DICED ALMONDS (14/8)","AMANDES RÔTIES A SEC EN DÉS (14/8)"
"347","10656","DRY ROASTED NATURAL SLICED ALMONDS","AMANDES NATURELLES TRANCHÉES RÔTIS À SEC"
"348","10657","BLANCHED DICED ALMONDS 12/8","AMANDES BLANCHIES EN DÉS 12/8"
"349","10658","NATURAL DICED ALMONDS 14/8","AMANDES NATURELLES EN DÉS 14/8"
"350","10659","NATURAL ALMOND FLACKES SMALL","FLOCON D'AMONDE NATUREL PETIT"
"351","10660","BLANCHED THIN SLICED ALMONDS","AMANDES TRANCHÉES BL. (MINCES)"
"352","10661","BLANCHED SLICED ALMONDS (EX.THIN)","AMANDES TR. BLANCHIES (EX.MINCES)"
"353","10666","ROASTED SEA SALT MARCONA ALMONDS WITH SKIN","AMANDES RÔTIES MARCONA AU SEL DE MER AVEC PEAU"
"354","10667","ROASTED SEA SALT BLANCHED MARCONA ALMONDS","AMANDES RÔTIES MARCONA BL. A/SEL DE MER"
"355","10668","BLANCHED RAW MARCONA ALMONDS","AMANDES MARCONA BLANCHIES (CRUES)"
"356","10669","NATURAL RAW MARCONA ALMONDS WITH SKIN","AMANDES MARCONA NATURELLES CRUES AVEC PEAU"
"357","10670","ALMONDS CAL. 32/34","AMANDES CAL. 32/34"
"358","10684","ALMONDS CAL. 25/27","AMANDES CAL. 25/27"
"359","10685","ALMONDS CAL. 27/30","AMANDES CAL. 27/30"
"360","10690","ALMONDS NPS 34/36","AMANDES NPS 34/36"
"361","10691","ALMONDS NPS 30/32","AMANDES NPS 30/32"
"362","10692","ALMONDS CAL. 34/36","AMANDES CAL. 34/36"
"363","10696","ALMONDS CAL 36/40","AMANDES CAL. 36/40"
"364","10701","GOLDEN RAISINS (USA)","RAISINS DORÉS (USA)"
"365","10702","JUMBO GOLDEN RAISINS","RAISINS DORÉS JUMBO"
"366","10703","FLAME CALIFORNIA RAISINS","RAISINS FLAME CALIFORNIE"
"367","10704","THOMPSON RAISINS SELECT","RAISINS THOMPSON SELECT"
"368","10705","THOMPSON RAISINS SELECT USA","RAISINS THOMPSON SELECT USA"
"369","10707","ZANTE CURRANT RAISINS","RAISINS DE CORINTHE ZANTE"
"370","10710","JUMBO TURKISH  APRICOTS","ABRICOTS DE TURQUIE JUMBO"
"371","10711","TURKISH APRICOTS","ABRICOTS DE TURQUIE"
"372","10713","DICED APRICOTS 8-10 MM","ABRICOTS EN DÉS 8-10 MM"
"373","10715","DRIED PEARS","POIRES SÉCHÉES"
"374","10716","DRIED PEACHES","PÊCHES SÉCHÉES"
"375","10717","NATURAL DICED APPLES 3/8X3/8X3/8","POMMES SÉCHÉES NAT. EN DÉS 3/8X3/8X3/8"
"376","10718","DRIED APPLE RINGS","POMMES DÉSHYDRATÉES RONDELLES"
"377","10719","SWEETENED BANANA CHIPS","BANANES SUCRÉES TRANCHÉES"
"378","10723","PITTED PRUNES","PRUNEAUX DÉNOYAUTÉS"
"379","10725","BAM PREMIUM DATES (600 GR.)","DATTES FRAICHES DE BAM (600 GR.)"
"380","10728","JUMBO MEDJOOL DATES","DATTES MEDJOOL (JUMBO)"
"381","10729","DICED DATES 8-12 MM","DATTES EN DÉS 8-12 MM"
"382","10730","DEGLET NOUR PITTED DATES","DATTES DÉNOYAUTÉES DEGLET NOUR"
"383","10731","PITTED DATES","DATTES DÉNOYAUTÉES"
"384","10732","COCONUT ROLL DATES","DATTES COCO - AMANDE"
"385","10733","LARGE MEDJOOL DATES","DATTES MEDJOOL (LARGE)"
"386","10741","MINI SHIRAZ LOOSE FIGS","FIGUES EN VRAC MINI SHIRAZ"
"387","10745","TURKISH FIGS 250 GR. LAYER","FIGUES TURQUIE LAYER 250 GR."
"388","10746","TURKISH FIGS 500 GR. LAYER","FIGUES TURQUIE LAYER 500 GR."
"389","10747","FIG LERIDA BULK","FIGUES LERIDA EN VRAC"
"390","10748","FIGS DICED 5-8MM","FIGUES EN DÉS 5-8MM"
"391","10749","TURKISH FIGS PULLED 500 GR.","FIGUES DE TURQUIE PROTOBEN (500G)"
"392","10750","PINEAPPLE RINGS","ANANAS EN RONDELLES"
"393","10751","PINEAPPLE TIDBITS","ANANAS EN MRCX. TIDBITS"
"394","10752","PINEAPPLE DICED 8-10 MM","ANANAS EN DÉS 8-10 MM"
"395","10753","PAPAYA SPEARS","PAPAYE EN ÉPÉES"
"396","10754","PAPAYA DICED 8-10 MM","PAPAYES EN DÉS 8-10 MM"
"397","10755","SLICED MANGO","MANGUES TRANCHÉES"
"398","10756","DICED MANGO 8-10 MM","MANGUES EN DÉS 8-10 MM"
"399","10757","SWEET DEHYDRATED DICED COCONUT","NOIX DE COCO DÉSHYDRATÉE EN DÉS SUCRÉE"
"400","10758","SLICED DRAINED GINGER IN SYRUP","GINGEMBRE TRANCHÉ NAPPÉ DE SIROP"
"401","10759","DELUXE SLICED GINGER","GINGEMBRE CRISTALLISÉ DELUXE"
"402","10760","CRYSTALLIZED SLICED GINGER","GINGEMBRE CRISTALLISÉ EN TRANCHE"
"403","10761","GINGER SELECT DICED 15-22 MM","GINGEMBRE EN DÉS SELECT 15-22 MM"
"404","10762","MINI DICED GINGER 2-5 MM","GINGEMBRE CRISTALLISÉ 2-5 MM"
"405","10763","GINGER POWDER (100/120 MESH)","POUDRE DE GINGEMBRE (100/120 MESH)"
"406","10765","GUAVA SLICES","GOYAVES TRANCHÉES"
"407","10766","GLAZED PINEAPPLE SLICED","ANANAS TRANCHÉS GLACÉS"
"408","10768","FANCY DRIED SLICED KIWI","KIWI TRANCHÉ DE CHOIX"
"409","10769","DRIED FANCY CANTALOUPE","CANTALOUP SÉCHÉ DE CHOIX"
"410","10770","GREEN WH.& BROKEN CHERRIES","CERISES VERTES ENT.& MRCX."
"411","10771","RED WH.& BROKEN CHERRIES","CERISES ROUGES ENT.& MRCX."
"412","10772","ROYAL CUT MIX FRUIT","FRUITS MÉLANGÉS GLACÉS ROYAL"
"413","10774","GINGER CUBES IN SYRUP (80/100)","GINGEMBRE EN CUBE NAPPÉ AU SIROP (80/100)"
"414","10775","ORANGE PEELS","ZESTE D'ORANGE"
"415","10776","LEMON PEELS GLAZED (Y)","ZESTE DE CITRON (J)"
"416","10777","ORANGE & LEMON PEEL","ZESTES MÉLANGÉS ORANGE CITRON"
"417","10778","PINEAPPLE WEDGES (NATURAL)","ANANAS  WEDGES (NATURAL)"
"418","10779","DICED CITRON PEEL (G)","CITRONS GLACÉS (V)"
"419","10780","SHREDDED SWEETENED COCONUT","NOIX DE COCO RAPÉE SUCRÉE"
"420","10782","COCONUT DESICCATED CHIPS","NOIX DE COCO TRANCHÉE"
"421","10783","TOASTED MEDIUM COCONUT","NOIX DE COCO GRILLÉE MEDIUM"
"422","10784","DESICCATED MEDIUM COCONUT","NOIX DE COCO SÉCHÉE MEDIUM"
"423","10785","DESICCATED FINE COCONUT","NOIX DE COCO SÉCHÉE FIN"
"424","10786","DICED KIWI 8-10 MM","KIWI EN DÉS 8-10 MM"
"425","10787","PINEAPPLE STICKS","ANANAS EN BÂTONNETS"
"426","10788","PAPAYA STICKS","PAPAYES EN BÂTONNETS"
"427","10789","ALOE VERA CHUNKS","ALOE VERA EN MORCEAUX"
"428","10790","FANCY DRIED RASPBERRIES","FRAMBOISES DE CHOIX"
"429","10791","REAL FANCY CHERRIES","CERISES DE CHOIX"
"430","10792","FANCY BLUEBERRIES","BLEUETS DE CHOIX"
"431","10793","DRIED FANCY STRAWBERRIES","FRAISE SÉCHÉES FANCY DE CHOIX"
"432","10801","ALMOND CHOCOLATE","AMANDES AU CHOCOLAT"
"433","10802","CHOCOLATE PEANUTS","ARACHIDES AU CHOCOLAT"
"434","10803","CHOCOLATE RAISINS","RAISINS AU CHOCOLAT"
"435","10804","CHOCOLATE CASHEWS","CAJOUS ENROBÉS DE CHOCOLAT"
"436","10805","CHOCOLATE COATED BANANA","BANANES ENROBÉES DE CHOCOLAT"
"437","10806","DARK CHOCOLATE PECANS","PACANES AU CHOCOLAT(NOIR)"
"438","10807","CHOCOLATE ALMONDS (DARK)","AMANDES AU CHOCOLAT (NOIR)"
"439","10808","CHOCOLATE RAISINS (DARK)","RAISINS AU CHOCOLAT (NOIR)"
"440","10809","CHOCOLATE FILBERTS (DARK)","AVELINES AU CHOCOLAT (NOIR)"
"441","10810","DARK CHOCOLATE COFFEE BEANS","GRAINS DE CAFÉ CHOCOLAT (NOIR)"
"442","10811","CHOCOLATE MACARONS","MACARONS AU CHOCOLAT"
"443","10812","COCOA DUSTED CHOCOLATE ALMONDS","AMANDES AU CHOCOLAT POUDRE CACAO"
"444","10813","MINI YOGURT PRETZELS","MINI BRETZELS AU YOGOURT"
"445","10814","YOGURT CRANBERRIES","CANNEBERGES AU YOGOURT"
"446","10815","YOGURT ALMONDS","AMANDES AU YOGOURT"
"447","10816","YOGURT PEANUTS","ARACHIDES AU YOGOURT"
"448","10817","YOGURT RAISINS","RAISINS AU YOGOURT"
"449","10818","RITMO / BRIDGE MIX","MÉLANGE RITMO / BRIDGE"
"450","10819","CRUNCHY VOLCANO MIX","MÉLANGE CROQUANT VOLCANIQUE"
"451","10820","BUTTER TOASTED ALMONDS","AMANDES RÔTIES AU BEURRE"
"452","10821","BUTTER TOASTED PECANS","PACANES RÔTIES AU BEURRE"
"453","10822","BUTTER TOASTED CASHEWS","CAJOUS RÔTIS AU BEURRE"
"454","10823","DARK CHOCOLATE 45 % COCONUT ALMOND","AMANDES NOIX DE COCO CHOCOLAT NOIR 45%"
"455","10824","DARK CHOCOLATE DICED COFFEE BEANS","GRAINS DE CAFÉ EN DES AU CHOCOLAT (NOIR)"
"456","10830","ROUND ''SILVER'' DRAGEES","DRAGÉES ''ARGENT'' RONDES"
"457","10831","GOLD CONFETTI","DRAGEES DOREES"
"458","10832","''SILVER'' ALMOND CONFETTI","DRAGÉES AUX AMANDES '' ARGENT ''"
"459","10833","CONFETTI ''GOLD FOIL''","DRAGÉES ''EMBALLAGE DORÉ''"
"460","10834","KIMMIE CHOCO-ROCKS","KIMMIE CHOCO-ROCHES"
"461","10835","KIMMIE SUNBURST CHOCO. SUN SEEDS","KIMMIE SUNBURST CHOCO. TOURNESOL"
"462","10836","KIMMIE CHOCOLATE JORDAN ALMONDS","KIMMIE CHOCOLAT AMANDE DE JORDAN"
"463","10837","SALTED CARAMEL CHOCO-ROCKS","CHOCO-ROCHES SALÉES AU CARAMEL"
"464","10838","CRYSTALIZED BUTTER TOASTED ALMONDS","AMANDES TR. AU BEURRE CRISTALLISÉ"
"465","10840","MAPLE SYRUP ALMONDS","AMANDES AU SIROP D'ÉRABLE"
"466","10841","MAPLE SYRUP PECANS","PACANES AU SIROP D'ÉRABLE"
"467","10842","MAPLE SYRUP CASHEWS","CAJOUS AU SIROP D'ÉRABLE"
"468","10843","MAPLE SYRUP SUNFLOWER SEEDS","TOURNESOL AU SIROP D'ÉRABLE"
"469","10849","MILK CHOCOLATE BRAZIL NUTS","NOIX DE BRÉSIL AU CHOCOLAT LAIT"
"470","10850","MINI MILK CHOCOLATE PRETZELS","MINI BRETZEL CHOCOLAT AU LAIT"
"471","10851","MILK CHOCOLATE CORN CHIPS W/FLAX","CROUS. DE MAIS AVEC LIN AU CHOCOLAT"
"472","10852","PEANUT BUTTER PRETZELS","PRETZELS AU BEURRE D'ARACHIDE"
"473","10853","GREEK YOGURT ALMONDS","AMANDES AU YOGOURT GREC"
"474","10854","GREEK YOGURT RAISINS","RAISINS AU YOGOURT GREC"
"475","10855","MILK CHOCOLATE CRANBERRIES","CANNEBERGES CHOCOLAT AU LAIT"
"476","10856","HONEY ALMONDS","AMANDES AU MIEL"
"477","10858","BARRY CALLEBAUT WHITE CHOC. CHIPS 4000CT","BARRY CALLEBAUT PÉPITES CHOC. BLANC 4000CT"
"478","10859","DARK CHOCOLATE COVERED DATES","DATTES ENROBÉES CHOCOLAT NOIR"
"479","10860","DARK CHOCOLATE CRANBERRIES","CANNEBERGES AU CHOCOLAT NOIR"
"480","10861","DARK CHOCOLATE MACADAMIA","MACADAM AU CHOCOLAT (NOIR)"
"481","10862","MILK CHOCOLATE COCONUT CUBES","NOIX DE COCO AU CHOCOLAT AU LAIT"
"482","10863","DARK CHOCOLATE STRAWBERRIES","FRAISES AU CHOCOLAT NOIR"
"483","10864","DARK CHOCOLATE COCONUT CUBES","NOIX DE COCO AU CHOCOLAT NOIR"
"484","10865","MILK CHOCOLATE CARAMELS","CARAMEL AU CHOCOLAT"
"485","10866","DARK CHOCOLATE PEANUTS","ARACHIDES AU CHOCOLAT NOIR"
"486","10867","YOGURT CHIPS 2000 CT.","BRISURES DE YOGOURT 2000 CT."
"487","10868","CAROB CHIPS 1000 CT.","BRISURES DE CAROUBE 1000 CT."
"488","10869","GREEK YOGURT CHIPS 1000 CT.","PÉPITES DE YOGOURT GREC 1000 CT."
"489","10870","CHOCOLATE CHIPS 4000 CT.","BRISURES CHOC COMP. 4000 CT."
"490","10871","CHOCOLATE CHIPS PURE 4000CT (S.S.)","BRISURE DE CHOC. PUR 4000CT (S.S.)"
"491","10872","CHOCOLATE CHIPS IVORY 2000 CT","BRISURE CHOCOLAT IVOIRE 2000 CT"
"492","10873","BUTTERSCOTCH CHIPS 4000CT","BRISURES BUTTERSCOTCH 4000CT"
"493","10874","CHOCOLATE CHIPS PURE 1000CT (S.S.)","BRISURES DE CHOC. PUR 1000CT (S.S.)"
"494","10876","CHOCOLATE CHIPS COMP. 1000CT","BRISURES CHOCO. COMP. 1000CT"
"495","10877","SEMI-SWEET CHOCOLATE WAFERS","PASTILLES CHOCOLAT SEMI-SUCRÉ"
"496","10878","MILK CHOCOLATE WAFERS","PASTILLES CHOCOLAT AU LAIT"
"497","10879","WHITE CHOCOLATE WAFERS","PASTILLES CHOCOLAT BLANC"
"498","10880","WHITE COCOA BUTTER DROP 1000CT","PEPITES DE BEURRE DE CACAO BLANC 1000CT"
"499","10881","PEANUT BUTTER DROP 1000CT","PEPITES DE BEURRE D'ARACHIDES 1000CT"
"500","10882","MILK CHOCOLATE BLOCS","BLOC DE CHOCOLAT AU LAIT"
"501","10883","SEMI-SWEET CHOCOLATE BLOCS","BLOC DE CHOCOLAT SEMI-SUCRÉ"
"502","10884","WHITE CHOCOLATE BLOCS","BLOC DE CHOCOLAT BLANC"
"503","10885","DARK  S-SWEET CHOCOLATE FLAKES","FLOCONS CHOCOLAT FONCÉ SEMI-SUCRE"
"504","10886","WHITE CHOCOLATE FLAKES","FLOCONS CHOCOLAT BLANC"
"505","10887","MILK CHOCOLATE WAFERS non PHO","PASTILLES CHOCOLAT AU LAIT non PHO"
"506","10888","MINI RAINBOW NONPAREILS CHOCOLATE","MINI CHOCOLAT NONPAREILS ARC-EN-CIEL"
"507","10889","RAINBOW NONPAREILS CHOCOLATE","CHOCOLAT NONPAREILS ARC-EN-CIEL"
"508","10890","ROSEBUDS CHOCOLATE","CHOCOLAT ROSETTES"
"509","10892","DARK CHOCOLATE ALMOND BARK","ÉCORCE DE CHOCOLAT NOIR AUX AMANDES"
"510","10893","MILK CHOCOLATE ALMOND BARK","ÉCORCE  DE CHOCOLAT AU LAIT AUX AMANDES"
"511","10894","WHITE CHOCOLATE ALMOND BARK","ÉCORCE DE CHOCOLAT BLANC AUX AMANDES"
"512","10895","DARK CHOCOLATE CHIA BARK","ÉCORCE DE CHOCOLAT NOIR AUX CHIA"
"513","10896","CHOCOLATE CLUSTERS","CHOCOLAT CLUSTERS"
"514","10897","MILK CHOCOLATE FILBERT BARK","ÉCORCE DE CHOCOLAT AU LAIT AUX AVELINES"
"515","10898","DARK CHOCOLATE BLUEBERRY","BLEUET AU CHOCOLAT NOIR"
"516","10899","DARK CHOCOLATE CHERRY","CERISE AU CHOCOLAT NOIR"
"517","10901","BULK ENGLISH BREAKFAST WHOLE TEA","THE ENGLISH BREAKFAST ENTIER EN VRAC"
"518","10902","EARL GREY WHOLE BULK TEA","THE EARL GREY ENTIER EN VRAC"
"519","10903","HIBISCUS FLOWER CUT","FLEUR D'HIBISCUS COUPEE"
"520","10911","JASMIN GREEN WHOLE BULK TEA","THE VERT JASMIN ENTIER EN VRAC"
"521","10912","WHOLE GREEN SENCHA FUJI BULK TEA","THE VERT SENCHA FUJI ENTIER EN VRAC"
"522","10925","CAMOMILLE FLOWER HERBAL BULK TEA","THE HERBAL CAMOMILLE EN VRAC"
"523","10950","MEGA CURLS BITTER CHOCOLATE","CHOCOLATS NOIR MEGA BOUCLES"
"524","10955","ZEBRA CHOCOLATE ROLLS","CHOCOLAT NOIR EN ROULEAUX ZÉBRÉS"
"525","10961","DARK CHOCOLATE SNAILS","CHOCOLAT NOIR EN FORME D'ESCARGOTS"
"526","10964","MINI FLAKES - MILK CHOCOLATE","MINI FLAKES - CHOCOLAT AU LAIT"
